timestamp,open,high,low,close,volume,number_of_trades
2026-07-29 12:36:00,0.761,0.761,0.761,0.761,0.0,0
2026-07-29 12:37:00,0.76,0.76,0.76,0.76,7.27,1
2026-07-29 12:38:00,0.76,0.761,0.76,0.761,135.06,5
2026-07-29 12:39:00,0.761,0.761,0.761,0.761,0.0,0
2026-07-29 12:40:00,0.761,0.761,0.761,0.761,197.1,3
2026-07-29 12:41:00,0.76,0.76,0.76,0.76,2746.61,21
2026-07-29 12:42:00,0.761,0.761,0.76,0.76,2623.42,9
2026-07-29 12:43:00,0.76,0.761,0.76,0.76,2687.3,5
2026-07-29 12:44:00,0.76,0.76,0.76,0.76,1537.9,1
2026-07-29 12:45:00,0.76,0.761,0.76,0.76,251.11,4
2026-07-29 12:46:00,0.761,0.761,0.761,0.761,33.31,2
2026-07-29 12:47:00,0.761,0.762,0.761,0.761,27575.15,64
2026-07-29 12:48:00,0.76,0.761,0.76,0.761,5836.75,10
2026-07-29 12:49:00,0.761,0.761,0.76,0.76,13271.66,43
2026-07-29 12:50:00,0.761,0.761,0.76,0.76,26.14,2
2026-07-29 12:51:00,0.76,0.76,0.76,0.76,12.97,2
2026-07-29 12:52:00,0.76,0.76,0.76,0.76,0.0,0
2026-07-29 12:53:00,0.76,0.76,0.76,0.76,0.0,0
2026-07-29 12:54:00,0.76,0.76,0.76,0.76,0.0,0
2026-07-29 12:55:00,0.76,0.76,0.76,0.76,0.0,0
2026-07-29 12:56:00,0.76,0.76,0.76,0.76,92.9,2
2026-07-29 12:57:00,0.761,0.761,0.761,0.761,13.14,1
2026-07-29 12:58:00,0.76,0.76,0.76,0.76,4736.28,14
2026-07-29 12:59:00,0.76,0.76,0.76,0.76,0.0,0
2026-07-29 13:00:00,0.76,0.76,0.76,0.76,0.0,0
2026-07-29 13:01:00,0.76,0.76,0.76,0.76,0.0,0
2026-07-29 13:02:00,0.76,0.76,0.76,0.76,2999.96,18
2026-07-29 13:03:00,0.759,0.759,0.759,0.759,7258.28,41
2026-07-29 13:04:00,0.759,0.759,0.758,0.759,214.2,10
2026-07-29 13:05:00,0.759,0.76,0.759,0.759,1247.57,17
2026-07-29 13:06:00,0.759,0.759,0.759,0.759,172.38,16
2026-07-29 13:07:00,0.759,0.759,0.759,0.759,0.0,0
2026-07-29 13:08:00,0.759,0.759,0.759,0.759,1643.87,2
2026-07-29 13:09:00,0.759,0.759,0.759,0.759,0.0,0
2026-07-29 13:10:00,0.76,0.76,0.76,0.76,9.72,1
2026-07-29 13:11:00,0.76,0.76,0.759,0.759,335.1,3
2026-07-29 13:12:00,0.76,0.76,0.76,0.76,68.06,1
2026-07-29 13:13:00,0.759,0.76,0.759,0.76,222.98,18
2026-07-29 13:14:00,0.759,0.759,0.758,0.758,6169.95,15
2026-07-29 13:15:00,0.758,0.758,0.758,0.758,271.36,2
2026-07-29 13:16:00,0.758,0.758,0.758,0.758,1100.62,8
2026-07-29 13:17:00,0.758,0.758,0.758,0.758,57.61,1
2026-07-29 13:18:00,0.758,0.758,0.758,0.758,38.98,1
2026-07-29 13:19:00,0.758,0.758,0.758,0.758,19.36,2
2026-07-29 13:20:00,0.759,0.759,0.759,0.759,317.13,2
